,date_time,title,link,person,groups,sub_categories,categories,score,year,month
1315,2020-01-07 10:52:00,“สนธิรัตน์” เวลคัมทุกคน คอนเฟิร์ม “สารวัตรต๊อก” โผล่ พปชร.บ่ายนี้,https://mgronline.com/politics/detail/9630000001642,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,1
1316,2020-01-06 11:09:00,“บิ๊กป้อม” ยัน พปชร.เดินหน้าทำงานให้ ปชช.อยู่ดีกินดี มั่นใจนายกฯ แจงปมที่ดินพ่อ,https://mgronline.com/politics/detail/9630000001247,"พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,1
1317,2020-01-06 09:55:00,ได้ที่ลง “สารวัตรต๊อก” งูเห่า อนค.เข้าสังกัด พปชร.เปิดตัวพรุ่งนี้,https://mgronline.com/politics/detail/9630000001224,"พรรคพลังประชารัฐ,พรรคอนาคตใหม่-พรรคก้าวไกล,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2020,1
1320,2019-12-25 16:16:00,"พปชร.เย้ย ""ธนาธร"" ไม่กล้าออกหน้าจัดงานวิ่งไล่ลุง กลัวคนรู้ทันทำเพื่อตัวเอง",https://mgronline.com/politics/detail/9620000122946,"ธนาธร จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,พรรคกล้า,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,12
1322,2019-12-25 10:20:00,"ส.ส.พปชร.แห่รับถึงขอนแก่น ""บิ๊กตู่""ขอบคุณ บอกเราเป็นรัฐบาลของทุกคน",https://mgronline.com/politics/detail/9620000122761,"พลเอก ประยุทธ์ จันทร์โอชา,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,12
1330,2019-12-18 14:59:00,“บิ๊กป้อม” ปัดจีบ 4 ส.ส.อนค. ย้อนถามเองถูกทาบเข้า พปชร.หรือไม่,https://mgronline.com/politics/detail/9620000120600,"พลเอก ประวิตร วงษ์สุวรรณ,พรรคพลังประชารัฐ,พรรคอนาคตใหม่-พรรคก้าวไกล,","ครม. ชุดที่ 62,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,12
1353,2019-12-11 11:14:00,“สนธิรัตน์” เผย พปชร.ดูแล “ปารีณา” อยู่ ย้ำทุกอย่างว่าไปตามหลักการ-กฎหมาย อย่ากังวลใจ,https://mgronline.com/politics/detail/9620000118113,"สนธิรัตน์ สนธิจิรวงศ์,ปารีณา ไกรคุปต์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,12
1385,2019-11-23 10:25:00,โฆษกพปชร. ยัน พรรคร่วมรัฐบาลยังแน่นปึ๊ก ไร้ปัญหากับ ภท. พร้อมรับมือซักฟอก,https://mgronline.com/politics/detail/9620000112420,"พรรคพลังประชารัฐ,พรรคภูมิใจไทย,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1387,2019-11-21 14:36:00,ปชป.ใจชื้นลูกพรรคไม่มีจดแจ้งการพิมพ์แบบ “ธนาธร” พปชร.มั่นใจ 32 ส.ส.รัฐบาลรอด,https://mgronline.com/politics/detail/9620000111813,"ธนาธร จึงรุ่งเรืองกิจ,พรรคพลังประชารัฐ,พรรคประชาธิปัตย์,","ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1402,2019-11-12 09:55:00,“สนธิรัตน์” เผยพลังประชารัฐเตรียมหารือ ปธ.กมธ.แก้ รธน.หลังประชุม ครม.,https://mgronline.com/politics/detail/9620000108412,"สนธิรัตน์ สนธิจิรวงศ์,พรรคพลังประชารัฐ,","ครม. ชุดที่ 62,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1405,2019-11-08 11:13:00,“เสี่ยหนู”ชี้ รธน.นี้แก้ยาก เอาเวลาไปทำงานดีกว่า เชื่อ พปชร.-ปชป.คุยกันได้ ส่วน ภท.จะไม่โยนฟืนเข้ากองไฟ,https://mgronline.com/politics/detail/9620000107255,"อนุทิน ชาญวีรกูล,อนุทิน ชาญวีรกูล,พรรคพลังประชารัฐ,พรรคภูมิใจไทย,พรรคประชาธิปัตย์,","ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,พรรคการเมือง,พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1406,2019-11-06 15:59:00,พปชร.เสียงแข็ง พรรค รบ.เสียงข้างมากต้องเป็น ปธ.กมธ.แก้ รธน. เชื่อคุยกับ ปชป.ได้,https://mgronline.com/politics/detail/9620000106630,"พรรคพลังประชารัฐ,พรรคประชาธิปัตย์,","พรรคการเมือง,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1408,2019-11-06 14:47:00,เด็ก พปชร.ชงผู้ตรวจฯ สอบ กมธ.เชิญบุคคลแจง จี้ “เสรีพิศุทธ์” สอบทุจริตตัวอง,https://mgronline.com/politics/detail/9620000106557,"พลตำรวจเอก เสรีพิศุทธ์ เตมียเวส,พรรคพลังประชารัฐ,","ส.ส. ชุดที่ 25,พรรคการเมือง,","สายพรรคการเมือง,สายพรรคการเมือง,","พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
1414,2019-11-01 14:30:00,“เสรีพิศุทธ์” โดนแล้ว พปชร.ร้อง กกต.สอบขัด รธน. สัมภาษณ์ไม่เหมาะสมเกี่ยวกับสถาบันฯ,https://mgronline.com/politics/detail/9620000105015,"คณะกรรมการการเลือกตั้ง,พลตำรวจเอก เสรีพิศุทธ์ เตมียเวส,พรรคพลังประชารัฐ,","กกต.,ส.ส. ชุดที่ 25,พรรคการเมือง,","สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",1.0,2019,11
