,date_time,title,link,person,groups,sub_categories,categories,score,year,month
786,2021-04-01 14:27:00,“โรม” ยัน กมธ.มีสิทธิเรียก ปธ.ศาลฎีกาแจง ชงฝ่าย กม.สภาชี้ขาด อัด “สุกิจ” ไม่รู้รายละเอียด,https://mgronline.com/politics/detail/9640000031112,"ศาลยุติธรรม,รังสิมันต์ โรม,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,4
792,2021-03-23 18:02:00,“ปารีณา” ลุ้น 25 มี.ค. ศาลฎีกานัดฟังคำสั่งคดีรุกป่า ต้องหยุดปฏิบัติหน้าที่หรือไม่,https://mgronline.com/politics/detail/9640000027924,"ศาลยุติธรรม,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
805,2021-03-16 19:14:00,ป.ป.ช.ยื่นศาลฎีกาแล้ว “ปารีณา” รุกป่า ขอสั่งหยุดปฏิบัติหน้าที่พ้น ส.ส.แบนเลือกตั้งไม่เกิน 10 ปี,https://mgronline.com/politics/detail/9640000025432,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ป.ป.ช.,ส.ส. ชุดที่ 25,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
808,2021-03-11 18:34:00,ป.ป.ช.ยังไม่ยื่นศาลฎีกาเอาผิดจริยธรรม “ปารีณา” ขาดเอกสารประกอบ คาดสัปดาห์หน้า,https://mgronline.com/politics/detail/9640000023795,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ป.ป.ช.,ส.ส. ชุดที่ 25,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
810,2021-03-10 14:32:00,ป.ป.ช.เซ็นรับรองเอกสารครบ ยื่นศาลฎีกาฟันผิดจริยธรรมร้ายแรง “ปารีณา” พรุ่งนี้,https://mgronline.com/politics/detail/9640000023244,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,ปารีณา ไกรคุปต์,","ศาลยุติธรรม,ป.ป.ช.,ส.ส. ชุดที่ 25,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2021,3
860,2021-02-10 16:43:00,ป.ป.ช.แจงฟัน “เอ๋” รุกป่าผิดจริยธรรมร้ายแรง ศาลฎีการับฟ้องต้องหยุดทำหน้าที่ โทษแบน 10 ปี,https://mgronline.com/politics/detail/9640000013549,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",-1.0,2021,2
945,2020-11-01 10:11:00,“เรืองไกร” จ่อยื่น ป.ป.ช.ฟัน กกต. ปมศาลฎีกายกคำร้องคดี “สุรพล” เชื่อไต่สวนไม่ชอบ,https://mgronline.com/politics/detail/9630000113086,"ศาลยุติธรรม,คณะกรรมการการเลือกตั้ง,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,กกต.,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",-1.0,2020,11
1105,2020-06-30 11:38:00,ศาลฎีกาพิพากษาแจกใบเหลือง “กรุงศรีวิไล” สั่งเลือกตั้งใหม่ ส.ส.เขต 5 สมุทรปราการ,https://mgronline.com/politics/detail/9630000067016,"ศาลยุติธรรม,","ศาลยุติธรรม,","สายศาล,","ศาล & องค์กรอิสระ,",-1.0,2020,6
1374,2019-12-02 16:00:00,กกต.ชงศาลฎีกาแจกใบดำ-ใบแดง เด็ก ปชป.ใส่ร้ายอดีตเพื่อนร่วมพรรคถูกซื้อตัว,https://mgronline.com/politics/detail/9620000115390,"ศาลยุติธรรม,คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,","ศาลยุติธรรม,กกต.,พรรคการเมือง,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,12
1819,2019-02-17 16:02:00,ภท.คีย์ข้อมูลช้า เหตุ “กรวีร์” ถูกตัดสิทธิ แถมไม่ส่งเอกสาร กกต.จ่อชงศาลฎีกา,https://mgronline.com/politics/detail/9620000016761,"ศาลยุติธรรม,คณะกรรมการการเลือกตั้ง,พรรคภูมิใจไทย,","ศาลยุติธรรม,กกต.,พรรคการเมือง,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2019,2
2019,2018-05-21 12:54:00,ป.ป.ช.ลงดาบ “เมียอริสมันต์” รวยผิดปกติ ส่งอัยการสูงสุดฟ้องศาลฎีกาฯ ยึดทรัพย์,https://mgronline.com/politics/detail/9610000050111,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",1.0,2018,5
2058,2018-03-06 12:29:00,ศาลฎีกาออกหมายจับ “ทักษิณ” คดีแปลงสัมปทานเอื้อชินคอร์ปฯ รัฐเสียหาย 6.6 หมื่นล้าน,https://mgronline.com/politics/detail/9610000022469,"ศาลยุติธรรม,","ศาลยุติธรรม,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2018,3
2075,2018-01-17 13:34:00,“มาร์ค” ยิ้มศาลฎีกาถอนคำสั่งปลดพ้นทหาร ลุยฟ้อง “สุกำพล” ใช้อำนาจมิชอบ,https://mgronline.com/politics/detail/9610000005211,"ศาลยุติธรรม,อภิสิทธิ์ เวชชาชีวะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,1
2076,2018-01-16 19:05:00,“มาร์ค” เฮ! ศาลฎีกายืนคำสั่ง “สุกำพล” ปลดพ้นทหาร มิชอบ ส่อไม่สุจริต,https://mgronline.com/politics/detail/9610000005021,"ศาลยุติธรรม,อภิสิทธิ์ เวชชาชีวะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2018,1
2096,2017-12-12 14:24:00,“มาร์ค” จี้ ป.ป.ช.สอบ “บิ๊กป้อม” ตรงไปตรงมา ชี้ศาลฎีกาเลือก กกต.ถ้าบอกได้ใครโหวตใครก็ไร้ปัญหา,https://mgronline.com/politics/detail/9600000125015,"ศาลยุติธรรม,คณะกรรมการการเลือกตั้ง,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,พลเอก ประวิตร วงษ์สุวรรณ,อภิสิทธิ์ เวชชาชีวะ,","ศาลยุติธรรม,กกต.,ป.ป.ช.,ครม. ชุดที่ 62,ส.ส. ชุดที่ 25,","สายศาล,สายองค์กรอิสระ,สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2017,12
2099,2017-12-07 17:20:00,ป.ป.ช.ยื่นคำร้องศาลฎีกาฯ ฟื้น 2 คดียุคทักษิณ “หวยบนดิน-ปล่อยกู้เอ็กซิมแบงก์” พ่วงซื้อรถเรือดับเพลิง กทม.,https://mgronline.com/politics/detail/9600000123579,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",1.0,2017,12
2136,2017-08-31 17:44:00,“มาร์ค” ขอบคุณศาลฎีกายกฟ้องเหตุสลายม็อบแดง รับเสียใจไม่สามารถป้องกันเหตุสูญเสียได้,https://mgronline.com/politics/detail/9600000089532,"ศาลยุติธรรม,อภิสิทธิ์ เวชชาชีวะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,8
2149,2017-07-27 12:17:00,“บิ๊กตู่” ยันยึดทรัพย์ “ปู” คนละเรื่องกับคดีในศาลฎีกา ขออย่าปลุกระดมบิดเบือนหาว่ารังแก,https://mgronline.com/politics/detail/9600000076408,"ศาลยุติธรรม,พลเอก ประยุทธ์ จันทร์โอชา,","ศาลยุติธรรม,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2150,2017-07-27 11:33:00,“วิษณุ” ชี้ยึดทรัพย์ “ปู” คนละส่วนกับคดีในศาลฎีกา ยันแค่ฟรีซ รับถอนแล้ว 5 บัญชีรวมเงินหลักแสน,https://mgronline.com/politics/detail/9600000076383,"ศาลยุติธรรม,วิษณุ เครืองาม,","ศาลยุติธรรม,ครม. ชุดที่ 62,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2156,2017-07-22 20:01:00,“อภิสิทธิ์” เชื่อศาลฎีกาจ่อฟัน “ปู” ไม่กระทบปรองดอง ชี้สัญญาประชาคมปฏิบัติได้จริงหรือไม่,https://mgronline.com/politics/detail/9600000074688,"ศาลยุติธรรม,อภิสิทธิ์ เวชชาชีวะ,","ศาลยุติธรรม,ส.ส. ชุดที่ 25,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",1.0,2017,7
2384,2015-03-19 10:56:00,ศาลฎีกาฯ รับฟ้องคดี “ปู” ทุจริตจำนำข้าว พิจารณานัดแรก 19 พ.ค.นี้,https://mgronline.com/politics/detail/9580000032052,"ศาลยุติธรรม,","ศาลยุติธรรม,","สายศาล,","ศาล & องค์กรอิสระ,",1.0,2015,3
2472,2014-06-27 14:41:00,ป.ป.ช.เผย “ปู” ยังไม่แจงหลักฐานนาฬิกาหรู ขู่ชงศาลฎีกา 2 อดีต ส.ว.ไม่ยื่นบัญชี,https://mgronline.com/politics/detail/9570000072520,"ศาลยุติธรรม,คณะกรรมการป้องกันและปราบปรามการทุจริตแห่งชาติ,","ศาลยุติธรรม,ป.ป.ช.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",1.0,2014,6
2608,2014-03-20 19:39:00,กกต.พร้อมจัดเลือกตั้งทดแทน แต่น้อมรับศาล รธน.ชี้ขาดโมฆะ-ศาลฎีกาคืนสิทธิ์อดีตรองนายก อบจ.ชิง ส.ว.,https://mgronline.com/politics/detail/9570000031901,"ศาลยุติธรรม,คณะกรรมการการเลือกตั้ง,","ศาลยุติธรรม,กกต.,","สายศาล,สายองค์กรอิสระ,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,",-1.0,2014,3
3645,2012-07-25 10:28:00,ศาลฎีกาฯ รับฟ้อง “แม้ว” กับพวก ทุจริตปล่อยกู้กรุงไทย 9 พันล้าน,https://mgronline.com/politics/detail/9550000091201,"ศาลยุติธรรม,ทักษิณ ชินวัตร,","ศาลยุติธรรม,คนเบื้องหลังพรรคการเมือง,","สายศาล,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,7
3764,2012-05-18 15:46:00,ปชป.จี้ กกต.ส่งศาลฎีกาเอา “จตุพร” ติดคุก พร้อมยุบเพื่อไทย,https://mgronline.com/politics/detail/9550000061413,"ศาลยุติธรรม,คณะกรรมการการเลือกตั้ง,พรรคประชาธิปัตย์,พรรคเพื่อไทย,","ศาลยุติธรรม,กกต.,พรรคการเมือง,พรรคการเมือง,","สายศาล,สายองค์กรอิสระ,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,5
3765,2012-05-17 12:40:00,ปชป.ยื่น อสส.เร่งฟ้องศาลฎีกาฟัน “แม้ว” คดีกรุงไทย จวกดองมา 3 ปี จี้ตอบใน 30 วัน,https://mgronline.com/politics/detail/9550000060750,"ศาลยุติธรรม,พรรคประชาธิปัตย์,ทักษิณ ชินวัตร,","ศาลยุติธรรม,พรรคการเมือง,คนเบื้องหลังพรรคการเมือง,","สายศาล,สายพรรคการเมือง,สายพรรคการเมือง,","ศาล & องค์กรอิสระ,พรรคการเมือง & กลุ่มการเมือง,พรรคการเมือง & กลุ่มการเมือง,",-1.0,2012,5
